,id,name,slug,st_x,st_y,district,state,region,panchayat,sub_district_type_id,sub_district_name
257,59,Mumbai,59-mumbai,19.0759837,72.8776559,Mumbai,Maharashtra,,,,
258,727,Warangushi,727-warangushi,19.5406298,74.005428,Ahmadnagar,Maharashtra,,,3.0,Akole
259,710,Puntikhali,710-puntikhali,23.4171433,88.6976527,Nadia,West Bengal,,,1.0,Krishnaganj
260,722,Nagwain,722-nagwain,31.7081655,76.9313675,Mandi,Himachal Pradesh,,,1.0,Mandi
261,730,Kumily,730-kumily,9.6050562,77.1695507,Idukki,Kerala,,,1.0,Peermade
262,720,Bagnan- I,720-bagnan-i,22.4671065,87.970232,Howrah,West Bengal,,,1.0,Bagnan I
263,731,Maslandpur,731-maslandpur,22.6168099,88.402895,North 24 Parganas,West Bengal,,,1.0,Habra
264,732,Kannad,732-kannad,19.8761653,75.3433139,Aurangabad,Maharashtra,,,3.0,Kannad
265,729,Mirik,729-mirik,26.8852968,88.1827931,Darjeeling,West Bengal,,,1.0,Mirik
266,734,Pavaikulam,734-pavaikulam,11.7045933,79.5533194,Cuddalore,Tamil Nadu,,,3.0,Panruti
267,735,Chamakala,735-chamakala,9.5915668,76.5221531,Kottayam,Kerala,,,1.0,Uzhavoor
268,736,Ambika Market,736-ambika-market,9.5915668,76.5221531,Kottayam,Kerala,,,1.0,Vaikom
269,101,Ahmednagar,101-ahmednagar,21.77,78.87,Chhindwara,Madhya Pradesh,,,,
270,737,Lonsawla,737-lonsawla,20.745319,78.6021946,Wardha,Maharashtra,,,,
271,739,Pimpalkhuta,739-pimpalkhuta,20.916667,77.75,Amravati,Maharashtra,,,3.0,Warud-Morshi
272,370,Ambika Market,370-ambika-market,9.7216446,76.3926668,Kottayam,Kerala,,,1.0,Vaikom
273,740,Garia,740-garia,24.3575023,87.8426967,Birbhum,West Bengal,,,1.0,Jhalda
274,438,Bagbazar Launch Ghat,438-bagbazar-launch-ghat,22.6043336,88.3641448,Kolkata,West Bengal,,,1.0,
275,132,Banni,132-banni,23.7077229,69.5022892,Kachchh,Gujarat,,,,
276,94,Bellary,94-bellary,21.77,78.87,Chhindwara,Madhya Pradesh,,,,
277,54,Dang,54-dang,20.8253781,73.7007088,The Dangs,Gujarat,,,,
278,8,Goa,8-goa,15.2993265,74.123996,South Goa,Goa,,,,
279,7,Kovalam (Covelong),7-kovalam-covelong,12.7869222,80.2502535,Kanchipuram,Tamil Nadu,,,,
280,127,Kutch,127-kutch,23.7337326,69.8597406,Kachchh,Gujarat,,,,
281,9,Meerut,9-meerut,28.9844618,77.7064137,Meerut,Uttar Pradesh,,,,
282,134,Sindhudurg,134-sindhudurg,16.3492193,73.5594128,Sindhudurg,Maharashtra,,,,
283,5,Wadakkanchery,5-wadakkanchery,10.6617378,76.2363247999999,Thrissur,Kerala,,,,
284,741,Societykudi,741-societykudi,10.1991729,76.9595497,Idukki,Kerala,,,1.0,Edamalakudi panchayat
285,743,Kozhikode,743-kozhikode,11.2587531,75.7804100000001,Kozhikode,Kerala,,Kizhakoth,1.0,Koduvally
286,744,Sasht Pimpalgaon,744-sasht-pimpalgaon,19.83,75.88,Jalna,Maharashtra,,,3.0,Ambad
287,745,Irpakalukudi,745-irpakalukudi,10.1991729,76.9595497,Idukki,Kerala,,,1.0,Edamalakudi panchayat
288,747,Divthana,747-divthana,20.3359533,76.6932438,Buldhana,Maharashtra,,,3.0,Khamgaon
289,749,Kashipur,749-kashipur,24.3575023,87.8426967,Birbhum,West Bengal,,,1.0,Ilambazar
290,748,Lakhpadar,748-lakhpadar,19.9137363,83.1649001000001,Kalahandi,Odisha,,,1.0,Lanjigarh
291,721,Nimdaria Kodalia,721-nimdaria-kodalia,22.6574017,88.8671766,North 24 Parganas,West Bengal,,,1.0,Basirhat
292,725,Jhitkeponta,725-jhitkeponta,23.4008744,88.5013962,Nadia,West Bengal,,,1.0,Krishnagar I
293,733,Palpara,733-palpara,26.7257626,88.384625,Darjeeling,West Bengal,,,1.0,Matigara
294,728,Jalalkhali,728-jalalkhali,23.4008744,88.5013962,Nadia,West Bengal,,,1.0,Krishnagar I
295,742,Nageshwadi,742-nageshwadi,20.382335,78.4808775,Yavatmal,Maharashtra,,,3.0,Umarkhed
296,746,Curtorim,746-curtorim,15.2993265,74.123996,South Goa,Goa,,,3.0,Salcette
297,106,Raipur,106-raipur,21.2513844,81.6296413,Raipur,Chhattisgarh,,,,
298,896,Huluganahalli,896-huluganahalli,12.5376584,77.0303708,Mandya,Karnataka,,,3.0,Mandya
299,1476,Kandivali,1476-kandivali,19.204159,72.8516821,Mumbai Suburban,Maharashtra,,,,
300,65,Palamau,65-palamau,24.1286106,84.1857115,Palamu,Jharkhand,,,,
301,750,Naigavhan,750-naigavhan,19.8761653,75.3433139,Aurangabad,Maharashtra,,,3.0,Phulambri
302,57,Nabranghpur,57-nabranghpur,19.23,82.55,Nabarangapur,Odisha,,,,
303,751,Ambalapadikudi,751-ambalapadikudi,10.1991729,76.9595497,Idukki,Kerala,,Edamalakudi,1.0,Devikulam
304,1863,Sesoth,1863-sesoth,28.265912,76.1514755,Mahendragarh,Haryana,,,1.0,Mahendragarh
305,763,Oothikulam,763-oothikulam,9.87,78.48,Sivagangai,Tamil Nadu,,,3.0,Sivagangai
306,11,East Khasi Hills,11-east-khasi-hills,25.3681768,91.7538817,East Khasi Hills,Meghalaya,,,,
307,752,Kovilmala,752-kovilmala,10.1991729,76.9595497,Idukki,Kerala,,,1.0,Kattappana
308,61,Surguja,61-surguja,22.9494079,83.1649001000001,Surguja,Chhattisgarh,,,,
309,69,Jhabua,69-jhabua,22.769666,74.5920920999999,Jhabua,Madhya Pradesh,,,,
310,209,Bardhaman,209-bardhaman,23.2415632,87.8704735,Barddhaman,West Bengal,,,,
311,753,Edeliparakudi,753-edeliparakudi,10.1991729,76.9595497,Idukki,Kerala,,,1.0,Devikulam
312,501,Adul,501-adul,19.716673,75.5364042,Aurangabad,Maharashtra,,,1.0,
313,499,Ayyampatti,499-ayyampatti,9.8432999,78.4808775,Sivagangai,Tamil Nadu,,,1.0,
314,754,Sawara,754-sawara,30.7287676,76.7138075,Rupnagar,Punjab,,,,
315,95,Gurugram,95-gurugram,28.4594965,77.0266383000001,Gurugram,Haryana,,,,
316,756,Jujharpur,756-jujharpur,21.5174107,70.4642757,Junagadh,Gujarat,,,,
317,757,Parkidih,757-parkidih,23.3320779,86.365208,Purulia,West Bengal,,,,
318,758,Tangmarg,758-tangmarg,34.0592015394842,74.4244337081909,Baramulla,Jammu and Kashmir,,,4.0,Tangmarg
319,762,Pattazhi,762-pattazhi,8.8932118,76.6141396,Kollam,Kerala,,,1.0,Pathanapuram
320,764,Bheemanakatte,764-bheemanakatte,16.083333,77.166667,Shimoga,Karnataka,,,3.0,Thirthahalli
321,136,Agartala,136-agartala,23.831457,91.2867777,West Tripura,Tripura,,,,
322,422,Badgam,422-badgam,33.8091721,74.7095042,Badgam,Jammu and Kashmir,,,1.0,Srinagar
323,198,Barabanki,198-barabanki,26.9469069,81.375995181223,Barabanki,Uttar Pradesh,,,,
324,765,Birbhum,765-birbhum,24.3575023,87.8426967,Birbhum,West Bengal,,,1.0,Sriniketan
325,180,Chikmagalur,180-chikmagalur,13.5,75.5,Chikkamagaluru district,Karnataka,,,,
326,141,Dantewada,141-dantewada,18.5907251,81.2365344635733,Dantewada,Chhattisgarh,,,,
327,143,Durg,143-durg,21.2009417,81.3943241838917,Durg,Chhattisgarh,,,,
328,197,Gorakhpur,197-gorakhpur,26.61016825,83.3577278568617,Gorakhpur,Uttar Pradesh,,,,
329,768,Yusmarg,768-yusmarg,33.8091721,74.7095042,Budgam,Jammu and Kashmir,,,4.0,Chadoora
330,186,Jaisalmer,186-jaisalmer,27.0251021,70.7860673420911,Jaisalmer,Rajasthan,,,,
331,201,Junagadh,201-junagadh,21.5174107,70.4642757,Junagadh,Gujarat,,,,
332,144,Khammam,144-khammam,17.6981909,80.8060258187118,Khammam,Telangana,,,,
333,184,Lower Subansiri,184-lower-subansiri,27.8922281,93.4941029107322,Lower Subansiri,Arunachal Pradesh,,,,
334,207,Madurai,207-madurai,9.9248807,77.9966469968149,Madurai,Tamil Nadu,,,,
335,3,Maharashtra,3-maharashtra,19.7514798,75.7138884,Jalna,Maharashtra,,,,
336,181,Mohali,181-mohali,30.7287676,76.7138075,Rupnagar,Punjab,,,,
337,13,Narasingampettai,13-narasingampettai,11.0321669517331,79.4986239624023,Nagapattinam,Tamil Nadu,,,,
338,208,Porbandar,208-porbandar,21.6409,69.611,Porbandar,Gujarat,,,,
339,182,Raichur,182-raichur,16.083333,77.166667,Raichur district,Karnataka,,,,
340,192,Sanand,192-sanand,22.9924509,72.3825613,Ahmadabad,Gujarat,,,,
341,142,Washim,142-washim,20.3089188,77.2431428475291,Washim,Maharashtra,,,,
342,770,Ramgaon,770-ramgaon,26.6924762,89.448634,Alipurduar,West Bengal,,,1.0,Kalchini
343,771,Chandrapuri,771-chandrapuri,30.51488,79.0959642,Rudraprayag,Uttarakhand,,,1.0,Ukhimath
344,772,Kalipur,772-kalipur,23.4008744,88.5013962,Nadia,West Bengal,,,1.0,Krishnagar I
345,773,Rawaikhal,773-rawaikhal,29.8720224,79.7122925,Bageshwar,Uttarakhand,,,4.0,Bageshwar
346,774,Chuniyatuli,774-chuniyatuli,26.5885778,88.3712796,Darjeeling,West Bengal,,,1.0,Phansidewa
347,767,Phansidewa,767-phansidewa,26.5885778,88.3712796,Darjeeling,West Bengal,,,1.0,Phansidewa
348,778,Tenga,778-tenga,27.194416,92.439064,West Kameng,Arunachal Pradesh,,,1.0,Singchung Circle
349,779,Chadayamangalam,779-chadayamangalam,8.8731236,76.8693936,Kollam,Kerala,,,1.0,Chadayamangalam
350,775,Kadakkal,775-kadakkal,8.8292826,76.9221594,Kollam,Kerala,,,1.0,Chadayamangalam
351,781,Champadali,781-champadali,22.3425873,88.144998,North 24 Parganas,West Bengal,,,1.0,Barasat
352,769,Edamulackal,769-edamulackal,8.9156756,76.8663307,Kollam,Kerala,,,1.0,Anchal
353,776,Hadakhed,776-hadakhed,21.4188878,74.9777975,Dhule,Maharashtra,,,3.0,Shirpur
354,760,Devpimpri,760-devpimpri,20.997984,75.5667109999999,Jalgaon,Maharashtra,,,3.0,Jamner
355,780,Chandrapuri,780-chandrapuri,30.51488,79.0959642,Rudraprayag,Uttarakhand,,,4.0,Ukhimath
356,777,Bhanaj,777-bhanaj,30.51488,79.0959642,Rudraprayag,Uttarakhand,,,4.0,Ukhimath
357,759,Sringeri,759-sringeri,13.5,75.5,Chikmagalur,Karnataka,,,3.0,Sringeri
358,755,Neermanvi,755-neermanvi,16.083333,77.166667,Raichur,Karnataka,,,3.0,Manvi
359,971,Betalbatim,971-betalbatim,15.2967244,73.9235822,South Goa,Goa,,,3.0,Salcete
360,782,Charida,782-charida,23.1930641,86.0504111,Purulia,West Bengal,,,1.0,Baghmundi
361,1266,Jua ,1266-jua,15.4883498,73.9124674,North Goa,Goa,,,,
362,783,Bandarganj,783-bandarganj,26.5885778,88.3712796,Darjeeling,West Bengal,,,1.0,Phansidewa
363,546,Amta,546-amta,22.5778936,88.0167406,Howrah,West Bengal,,,1.0,Amta-I
364,77,Nageshwadi,77-nageshwadi,20.3359533,76.6932438,Buldana,Maharashtra,,,,
365,76,Pisgaon,76-pisgaon,20.1614265,78.8297701,Yavatmal,Maharashtra,,,,
366,784,Kalapani,784-kalapani,21.3484681,75.0085399,Dhule,Maharashtra,,,3.0,Shirpur
367,785,Mathia,785-mathia,26.1926342,84.5156649,Siwan,Bihar,,,1.0,Siwan
368,766,Nilganj,766-nilganj,22.3425873,88.144998,North 24 Parganas,West Bengal,,,1.0,Barasat
369,75,Rampur,75-rampur,20.0605539,78.2305260000001,Yavatmal,Maharashtra,,,,
370,786,Pavithreswaram,786-pavithreswaram,9.0241031,76.6894046,Kollam,Kerala,,,1.0,Vettikavala
371,788,Seshasamudram,788-seshasamudram,11.8380919,78.8920444,Viluppuram,Tamil Nadu,,,3.0,Viluppuram
372,792,Dalsingpara,792-dalsingpara,26.6924762,89.448634,Alipurduar,West Bengal,,,1.0,Kalchini
373,793,Sule,793-sule,21.3495981,74.8797127,Dhule,Maharashtra,,,3.0,Shirpur
374,794,Kavaratti island,794-kavaratti-island,10.5593204,72.6358134,Kavaratti,Lakshadweep,,,1.0,Agatti
375,791,Jorebunglow Sukhiya Pokhri,791-jorebunglow-sukhiya-pokhri,27.0070427,88.2506961,Darjeeling,West Bengal,,,1.0,Jorebunglow-Sukhia Pokhri
376,795,Kunjanagar,795-kunjanagar,26.5530823,89.2419658,Alipurduar,West Bengal,,,1.0,Falakata
377,797,Polagacha,797-polagacha,23.047858,88.5130144,Nadia,West Bengal,,,1.0,Chakdaha
378,798,Ezhamkulam,798-ezhamkulam,9.1523068,76.7596221,Pathanamthitta,Kerala,,,1.0,Parakode
379,799,Darjeeling Pulbazar,799-darjeeling-pulbazar,27.075709,88.2032012,Darjeeling,West Bengal,,,1.0,Darjeeling Pulbazar
380,800,Karbong Para,800-karbong-para,23.1993106,91.5281253,West Tripura,Tripura,,,1.0,Jirania
381,796,Darjeeling Palbazar,796-darjeeling-palbazar,27.075709,88.2032012,Darjeeling,West Bengal,,,1.0,Darjeeling Pulbazar
382,804,Piravanthoor,804-piravanthoor,9.0560746,76.8743527,Kollam,Kerala,,,1.0,Pathanapuram
383,806,Birpara,806-birpara,26.486378,89.5002027,Alipurduar,West Bengal,,,1.0,Jalpaiguri
384,803,Manu Bankul,803-manu-bankul,23.0097804,91.7198215,South Tripura,Tripura,,,1.0,Sabroom
385,805,Pattazhy,805-pattazhy,9.0752452,76.7971247,Kollam,Kerala,,,1.0,Pathanapuram
386,801,Sonapukur,801-sonapukur,23.5172728,88.5461847,Nadia,West Bengal,,,1.0,Chapra
387,807,Arogi,807-arogi,30.3713708,78.3643119,Tehri Garhwal,Uttarakhand,,,4.0,Pratapnagar
388,808,Golna,808-golna,29.8403606,79.769426,Bageshwar,Uttarakhand,,,4.0,Kapkote
389,789,Neduvathoor,789-neduvathoor,9.0082866,76.7394237,Kollam,Kerala,,,1.0,Kottarakkara
390,810,Kandara,810-kandara,30.51488,79.0959642,Rudraprayag,Uttarakhand,,,4.0,Ukhimath
391,811,Jarebendri,811-jarebendri,19.5562204,81.7650299,Bastar,Chhattisgarh,,,4.0,Kondagaon
392,787,Bansisuba,787-bansisuba,26.5738294,88.8214984,Jalpaiguri,West Bengal,,,1.0,Maynaguri
393,809,Khanjarpur,809-khanjarpur,29.8542626,77.8880002,Haridwar,Uttarakhand,,,4.0,Roorkee
394,802,Mahatpur,802-mahatpur,23.5172728,88.5461847,Nadia,West Bengal,,,1.0,Chapra
395,812,Maynaguri,812-maynaguri,26.5738294,88.8214984,Jalpaiguri,West Bengal,,,1.0,Maynaguri
396,813,Tiratha,813-tiratha,19.2078072,81.6966306,Bastar,Chhattisgarh,,,4.0,Jagdalpur
397,815,Jamtala,815-jamtala,21.876028,88.185276,Kakdwip,West Bengal,,,1.0,Shyampur
398,816,Guptkashi,816-guptkashi,30.5229102,79.0777138,Rudraprayag,Uttarakhand,,,4.0,Ukhimath
399,817,Maheshnagar,817-maheshnagar,23.5172728,88.5461847,Nadia,West Bengal,,,1.0,Chapra
400,818,Pehtang,818-pehtang,27.2949675,88.2534192,West Sikkiim,Sikkim,,,1.0,Gyalshing
401,814,Goalpara,814-goalpara,23.6686892,87.6827676,Birbhum,West Bengal,,,1.0,Bolpur Sriniketan
402,790,Khosmura,790-khosmura,22.6279404,88.2217733,Howrah,West Bengal,,,1.0,Domjur
403,819,Senagarsari,819-senagarsari,30.4296386,79.1506201,Rudraprayag,Uttarakhand,,,4.0,Ukhimath
404,820,Putipara,820-putipara,23.3612635,88.6024169,Nadia,West Bengal,,,1.0,Hanskhali
405,821,Shivajinagar,821-shivajinagar,27.0514156,79.9136731,Kannauj,Uttar Pradesh,,,4.0,Kannauj
406,822,Ratanpur,822-ratanpur,23.1374073,87.2070797,Bankura,West Bengal,,,1.0,Onda
407,825,Raotora,825-raotora,23.1374073,87.2070797,Bankura,West Bengal,,,1.0,Onda
408,827,Edamulackal,827-edamulackal,8.8932118,76.6141396,Kollam,Kerala,,,1.0,Anchal
409,829,Dongriguda,829-dongriguda,18.5907251,81.2365344635733,Dantewada,Chhattisgarh,,,4.0,Kondagaon
410,824,Joyrampur,824-joyrampur,23.3612635,88.6024169,Nadia,West Bengal,,,1.0,Hanskhali
411,828,Bazarpar Makardona,828-bazarpar-makardona,20.71,81.55,Dhamtari,Chhattisgarh,,,,
412,826,Malkangiri Potteru,826-malkangiri-potteru,18.3435863,81.8825279,Malkangiri,Odisha,,,1.0,Kalimela
413,823,Jagoth,823-jagoth,30.2844141,78.9811407,Rudraprayag,Uttarakhand,,,4.0,Ukhimath
414,1179,Khedi,1179-khedi,29.1379357,77.005915,Sonipat,Haryana,,,1.0,Ganaur
415,830,Dhotra,830-dhotra,20.3089188,77.2431428475291,Washim,Maharashtra,,,3.0,Mangrulpir
416,460,Andhakaranazhy,460-andhakaranazhy,9.7493163,76.2862873,Alappuzha,Kerala,,,1.0,Pattanakkad
417,251,Bageshwar,251-bageshwar,29.8514748,79.7743314,Bageshwar,Uttarakhand,,,1.0,
418,839,Sriramagiri,839-sriramagiri,17.6981909,80.8060258187118,Khammam,Telangana,,,6.0,V. R. Puram
419,534,Ananjihundi,534-ananjihundi,11.9261471,76.9437312,Chamarajanagar,Karnataka,,,1.0,
420,276,Arani,276-arani,13.4116813,79.9804181,Thiruvallur,Tamil Nadu,,,1.0,
421,831,Risama,831-risama,21.2009417,81.3943241838917,Durg,Chhattisgarh,,,4.0,Durg
422,857,Sindehi,857-sindehi,18.7280313,82.5946018248596,Koraput,Odisha,,,1.0,Pottangi
423,405,Aladi,405-aladi,9.7568348,77.116864,Idukki,Kerala,,,1.0,Kattapana
424,406,Aulakunnu,406-aulakunnu,9.3772533,76.3577837,Alappuzha,Kerala,,,1.0,Ambalapuzha
425,368,Avalukunnu,368-avalukunnu,9.4980667,76.3388484,Alappuzha,Kerala,,,1.0,Ambalapuzha
426,439,Bagbazar sarbojonin,439-bagbazar-sarbojonin,22.6011838,88.3626541,Kolkata,West Bengal,,,1.0,
427,317,Bali,317-bali,22.1246850457299,88.7341690063476,South 24 Parganas District,West Bengal,Sunderbans,,1.0,Gosaba
428,859,Bedhwapathra,859-bedhwapathra,20.71,81.55,Dhamtari,Chhattisgarh,,,4.0,Nagri
429,481,Bagnan- I,481-bagnan-i,22.4671065,87.970232,Howrah,West Bengal,,,1.0,Bagnan- I
430,328,Bairoli,328-bairoli,29.3803039,79.4635658,Nainital,Uttarakhand,,,1.0,Ramgarh
431,832,Paschim Ghumari,832-paschim-ghumari,23.3612635,88.6024169,Nadia,West Bengal,,,1.0,Hanskhali
432,833,Sintharekapalli,833-sintharekapalli,17.6981909,80.8060258187118,Khammam,Telangana,,,6.0,V. R. Puram
433,835,Kattanchira,835-kattanchira,9.4980667,76.3388484,Alappuzha,Kerala,,,1.0,Kanjikuzhy
434,836,Susunia,836-susunia,23.1374073,87.2070797,Bankura,West Bengal,,,1.0,Onda
435,837,Seoni-Rasalpur,837-seoni-rasalpur,20.916667,77.75,Amravati,Maharashtra,,,3.0,Rasalpur
436,838,Motu,838-motu,18.3435863,81.8825279,Malkangiri,Odisha,,,1.0,Kalimela
437,840,Kozhikode,840-kozhikode,11.2587531,75.7804100000001,Kozhikode,Kerala,,,1.0,Vadakara
438,842,Edapalayam,842-edapalayam,12.6658333,79.2872222,Vellore,Tamil Nadu,,,,
439,843,Kendri,843-kendri,21.2513844,81.6296413,Raipur,Chhattisgarh,,,4.0,Abhanpur
440,844,Jarawa Tribal Reserve,844-jarawa-tribal-reserve,11.8744724517499,92.6676025390625,South Andaman,Andaman and Nicobar Islands,,,,
441,845,Dompadar,845-dompadar,20.71,81.55,Dhamtari,Chhattisgarh,,,4.0,Nagri
442,834,Machkandi,834-machkandi,30.2454324,78.9245811,Rudraprayag,Uttarakhand,,,4.0,Augustmuni
443,846,Paschim Harindanga,846-paschim-harindanga,23.3612635,88.6024169,Nadia,West Bengal,,,1.0,Hanskhali
444,850,Shetphale,850-shetphale,16.867,74.567,Sangli,Maharashtra,,,3.0,Atpadi
445,851,Garladinne,851-garladinne,14.6707094,77.5907443,Anantapur,Andhra Pradesh,,,6.0,Garladinne
446,852,Shendurni,852-shendurni,20.997984,75.5667109999999,Jalgaon,Maharashtra,,,3.0,Jamner
447,853,Hare Kal,853-hare-kal,15.8281257,78.0372792000001,Kurnool,Andhra Pradesh,,,,
448,854,Palakkad,854-palakkad,10.7867303,76.6547932,Palakkad,Kerala,,,1.0,Mannarkad
449,855,Jolly Grant,855-jolly-grant,30.1895182,78.1759558,Dehradun,Uttarakhand,,,4.0,Dehradun
450,856,Uttar Sitalkhuchi,856-uttar-sitalkhuchi,26.3411138,89.2156843,Cooch Behar,West Bengal,,,1.0,Sitalkuchi
451,858,Edayoor,858-edayoor,33.7170033,74.8360918,Malappuram,Kerala,,,1.0,Kuttippuram
452,860,Swamy Nagar,860-swamy-nagar,12.6658333,79.2872222,Vellore,Tamil Nadu,,,,
453,861,Chiyyedu,861-chiyyedu,14.6707094,77.5907443,Anantapur,Andhra Pradesh,,,6.0,Anantapur Rural
454,862,Kandoli,862-kandoli,19.0870758,82.0235715,Bastar,Chhattisgarh,,Bhagmunda Panera,4.0,Bastanar
455,863,Bidarahosahalli,863-bidarahosahalli,12.4563751,77.0195335,Mandya,Karnataka,,,3.0,Maddur
456,864,Hartola,864-hartola,29.2170681,79.4999149,Nainital,Uttarakhand,,,4.0,Harinagar
457,865,Pimol,865-pimol,22.9167065,87.0703505,Bankura,West Bengal,,,1.0,Simlapal
458,866,Pavithreswaram,866-pavithreswaram,8.8932118,76.6141396,Kollam,Kerala,,,1.0,Vettikavala
459,867,Periyapalayam,867-periyapalayam,13.15,79.9100000000001,Thiruvallur,Tamil Nadu,,,3.0,Uthukkottai
460,869,Tatikolu,869-tatikolu,17.0575707,79.2620294000001,Nalgonda,Telangana,,,6.0,Dindi
461,870,Kozhikode,870-kozhikode,11.2587531,75.7804100000001,Kozhikode,Kerala,,,1.0,Kozhikode
462,868,Ezhamkulam,868-ezhamkulam,9.2647582,76.7870414,Pathanamthitta,Kerala,,Parakkodu,1.0,Parakode
463,871,Koraput,871-koraput,18.7280313,82.5946018248596,Koraput,Odisha,,,1.0,Pottangi
464,872,Ezhamkulam,872-ezhamkulam,9.2647582,76.7870414,Pathanamthitta,Kerala,,,1.0,Parakode
465,873,Basukedar,873-basukedar,30.4381055,79.0567373,Rudraprayag,Uttarakhand,,,4.0,Augustmuni
466,841,Palakkad,841-palakkad,10.7867303,76.6547932,Palakkad,Kerala,,,1.0,Attapadi
467,847,Uttar Sitalkuchi,847-uttar-sitalkuchi,26.3411138,89.2156843,Cooch Behar,West Bengal,,,1.0,Sitalkuchi
468,874,"Polepally, Gundlagadda hamlet",874-polepally-gundlagadda-hamlet,16.7375089,78.0081221,Mahbubnagar,Telangana,,,6.0,Jadcherla
469,849,Pandikkadu,849-pandikkadu,33.7170033,74.8360918,Malappuram,Kerala,,,1.0,Vandoor
470,848,Bikrampur,848-bikrampur,22.9167065,87.0703505,Bankura,West Bengal,,,1.0,Simlapal
471,972,Sarzora,972-sarzora,15.2165747,74.0006328,South Goa,Goa,,,3.0,Salcete
472,875,Renganar,875-renganar,18.5907251,81.2365344635733,Dantewada,Chhattisgarh,,,4.0,Kuakonda
473,982,Candepar,982-candepar,15.4349485,74.0358876,North Goa,Goa,,,3.0,Ponda
474,895,Bazidpur,895-bazidpur,29.3724422,78.1358472,Bijnor,Uttarakhand,,,4.0,Bijnor
475,897,Pethri,897-pethri,13.3419169,74.7473232,Udupi,Karnataka,,,,
476,876,Cavelossim,876-cavelossim,15.2993265,74.123996,South Goa,Goa,,,3.0,Salcette
477,1477,Mumbai,1477-mumbai,18.9387711,72.8353355,Mumbai city,Maharashtra,,,,
478,986,Rajgara,986-rajgara,22.2831688,88.4464452,South 24 Parganas,West Bengal,,,1.0,Baruipur
479,877,Thanjavur town,877-thanjavur-town,10.7869994,79.1378274,Thanjavur,Tamil Nadu,,,,
480,898,Khrang,898-khrang,25.3681768,91.7538817,East Khasi Hills,Meghalaya,,,1.0,Khadarshnong-Laitkroh
481,992,Bakrahat,992-bakrahat,22.38907,88.2089414,South 24 Parganas,West Bengal,,,1.0,Bishnupur - II
482,878,Nongbah Mawshuit,878-nongbah-mawshuit,25.3681768,91.7538817,East Khasi Hills,Meghalaya,,,1.0,Khatarshnong-Laitkroh
483,899,Karli,899-karli,18.5907251,81.2365344635733,Dantewada,Chhattisgarh,,,4.0,Kuakonda
484,1010,Dogacha,1010-dogacha,47.5397493,-122.0380521,South 24 Parganas,West Bengal,,,1.0,mog
485,900,Paleta,900-paleta,26.61016825,83.3577278568617,Gorakhpur,Uttar Pradesh,,,,
486,880,Rishikesh,880-rishikesh,30.0869281,78.2676116,Dehradun,Uttarakhand,,,4.0,Rishikesh
487,925,Killabandar,925-killabandar,19.3291988,72.8195815,Palghar,Maharashtra,,,3.0,Vasai
488,882,Melakadu,882-melakadu,9.87,78.48,Sivagangai,Tamil Nadu,,,3.0,Sivagangai
489,901,Krohiawhiar,901-krohiawhiar,25.3681768,91.7538817,East Khasi Hills,Meghalaya,,,1.0,Khadarshnong-Laitkroh
490,879,Narasinganpettai,879-narasinganpettai,10.7869994,79.1378274,Thanjavur,Tamil Nadu,,,3.0,Thiruvidaimarudur
491,902,Gramanipur,902-gramanipur,26.9469069,81.375995181223,Barabanki,Uttar Pradesh,,,,
492,903,Pandariya,903-pandariya,21.2513844,81.6296413,Raipur,Chhattisgarh,,,,
493,884,Sultanpur,884-sultanpur,34.2103825666137,74.3413925170898,Baramulla,Jammu and Kashmir,,,,
494,883,Gulpur,883-gulpur,33.7717124,74.0946311,Poonch,Jammu and Kashmir,,,4.0,Poonch
495,904,Olabailu,904-olabailu,13.3419169,74.7473232,Udupi,Karnataka,,,,
496,885,Kolhian,885-kolhian,33.7717124,74.0946311,Poonch,Jammu and Kashmir,,,,
497,886,Heerpora,886-heerpora,33.7170033,74.8360918,Shopian,Jammu and Kashmir,,,4.0,Shopian
498,887,Bhuriyal,887-bhuriyal,33.7170033,74.8360918,Shopian,Jammu and Kashmir,,,,
499,888,Kumbhashi,888-kumbhashi,13.3419169,74.7473232,Udupi,Karnataka,,,3.0,Kundapura
500,889,Wanjale,889-wanjale,18.5204303,73.8567436999999,Pune,Maharashtra,,,3.0,Mulshi
501,908,Kalej,908-kalej,21.5174107,70.4642757,Junagadh,Gujarat,,,3.0,Mangrol
502,909,Madhavpur,909-madhavpur,21.6409,69.611,Porbandar,Gujarat,,,3.0,Porbandar
503,891,Sattegala,891-sattegala,11.9480798,77.1130327330064,Chamarajanagar,Karnataka,,,3.0,Kollegala
504,892,Bodana,892-bodana,27.0251021,70.7860673420911,Jaisalmer,Rajasthan,,,4.0,Pokaran
505,910,Gunj,910-gunj,20.916667,77.75,Amravati,Maharashtra,,,3.0,Dhamangaon
506,890,Dutta,890-dutta,27.8922281,93.4941029107322,Lower Subansiri,Arunachal Pradesh,,,1.0,Old Ziro
507,911,"Annanagar, Pasumalai",911-annanagar-pasumalai,9.9248807,77.9966469968149,Madurai,Tamil Nadu,,,,
508,893,Pahaddara,893-pahaddara,18.5204303,73.8567436999999,Pune,Maharashtra,,,3.0,Ambegaon
509,912,Hussainabad,912-hussainabad,21.5174107,70.4642757,Junagadh,Gujarat,,,,
510,894,Manipur,894-manipur,22.9924509,72.3825613,Ahmedabad,Gujarat,,,,
